,week_start,iso_code,location,average_weekly_percent_population_vaccinated,total_weekly_icu_patients_per_million,total_weekly_new_cases_per_ten_million,total_weekly_new_deaths_per_million,total_weekly_new_vaccinatons_per_thousand
333,2021-01-18,NZL,New Zealand,0.0,0.0,0.5206999999999999,0.0,0.0
334,2021-01-18,OWID_EUN,European Union,0.08103724764925103,0.0,202.8812,54.778999999999996,7.825547254315327
335,2021-01-18,USA,United States,1.0839349554720317,548.113,374.1942,66.497,25.045374106635936
336,2021-01-25,DEU,Germany,0.5523402022327772,374.272,93.7653,37.208,7.745174993738743
337,2021-01-25,FRA,France,0.04464757073548898,319.57,205.21570000000003,48.881,8.703124769586951
338,2021-01-25,GBR,United Kingdom,0.7125056748042955,402.51,254.5959,126.976,40.68391775571755
339,2021-01-25,NZL,New Zealand,0.0,0.0,0.2893,0.0,0.0
340,2021-01-25,OWID_EUN,European Union,0.3829362582428274,0.0,185.26369999999997,51.068000000000005,8.975292199849129
341,2021-01-25,USA,United States,1.8786264505329164,491.801,315.8904,65.768,30.67004172894856
342,2021-02-01,DEU,Germany,1.0613094615510836,347.296,77.4813,27.204,10.160952689845633
343,2021-02-01,FRA,France,0.289488530433482,334.848,198.7586,47.488,8.831846401132527
344,2021-02-01,GBR,United Kingdom,0.7486977089119833,366.486,193.9016,98.578,44.675730039649864
345,2021-02-01,NZL,New Zealand,0.0,0.0,0.32789999999999997,0.0,0.0
346,2021-02-01,OWID_EUN,European Union,0.9213502113234934,0.0,155.7723,45.101,9.982430331343046
347,2021-02-01,USA,United States,3.0497253303898737,431.186,253.4069,59.417,34.76603803337218
348,2021-02-08,DEU,Germany,1.582756340388117,307.977,60.965700000000005,20.151,10.490340391681212
349,2021-02-08,FRA,France,0.8160883606388155,342.294,170.88309999999998,44.749,11.76405703921077
350,2021-02-08,GBR,United Kingdom,0.783536483017808,314.003,139.2615,74.953,44.93025930670867
351,2021-02-08,NZL,New Zealand,0.0,0.0,0.3087,0.0,0.0
352,2021-02-08,OWID_EUN,European Union,1.4750004957985845,0.0,132.974,38.684,10.401857955700242
353,2021-02-08,USA,United States,4.612257128987042,369.011,198.224,58.641999999999996,38.38073110888669
354,2021-02-15,DEU,Germany,2.031907633332561,269.57,62.7673,17.728,10.988925971310488
355,2021-02-15,FRA,France,1.5565258241677218,347.633,181.89249999999998,38.931,12.241369648887382
356,2021-02-15,GBR,United Kingdom,0.8702371744428873,263.936,118.7502,57.236,37.156325497412666
357,2021-02-15,NZL,New Zealand,2.755046880841991e-06,0.0,0.405,0.193,0.026228046305615753
358,2021-02-15,OWID_EUN,European Union,1.9793130650414932,0.0,136.0987,32.707,12.05598059209099
359,2021-02-15,USA,United States,6.204529188466963,310.61,139.9643,42.661,31.179823494323163
360,2021-02-22,DEU,Germany,2.4637936898317867,245.46,67.5976,14.718,13.935579101507212
361,2021-02-22,FRA,France,2.251324756525824,355.359,197.5904,33.283,12.58966569831743
362,2021-02-22,GBR,United Kingdom,1.085444874607838,210.906,91.0752,39.165,40.63316891855621
363,2021-02-22,NZL,New Zealand,1.9285328165893937e-05,0.0,0.40499999999999997,0.0,1.2645389678376653
364,2021-02-22,OWID_EUN,European Union,2.3917905756197557,0.0,158.18200000000002,30.296,14.515720430779567
365,2021-02-22,USA,United States,8.1112261990414,259.57800000000003,137.678,39.493,43.96751701594032
366,2021-03-01,DEU,Germany,2.9056520062548143,235.91199999999998,70.0793,12.582,18.49817631891821
367,2021-03-01,FRA,France,2.7930082938163983,376.212,192.2722,31.458,19.485806556265022
368,2021-03-01,GBR,United Kingdom,1.501034089556889,164.956,61.4852,26.678,35.974955967310756
369,2021-03-01,NZL,New Zealand,3.8570656331787874e-05,0.0,0.5206999999999999,0.0,1.7165870600462192
370,2021-03-01,OWID_EUN,European Union,2.7787324161038414,0.0,173.2853,29.433999999999997,18.490494943945986
371,2021-03-01,USA,United States,10.1105662898911,218.458,124.3723,30.878,50.085306134630294
372,2021-03-08,DEU,Germany,3.37274212627218,232.591,85.6317,13.242,21.696923011966916
373,2021-03-08,FRA,France,3.2556549418463803,411.53000000000003,221.237,28.966,23.44202439060357
374,2021-03-08,GBR,United Kingdom,2.107725201213151,123.273,59.7196,18.606,37.67801939583228
375,2021-03-08,NZL,New Zealand,0.00019836337542062337,0.0,0.4821,0.0,1.4546923035533796
376,2021-03-08,OWID_EUN,European Union,3.2163350005567755,0.0,195.7117,31.253999999999998,20.31591281380072
377,2021-03-08,USA,United States,12.24699021759274,191.85,113.51219999999999,25.301,53.66349205575943
378,2021-03-15,DEU,Germany,3.897209967400338,244.74,111.08330000000001,15.317,17.55093928451824
379,2021-03-15,FRA,France,3.5977332622695606,441.935,284.43850000000003,27.837,18.697137716956927
380,2021-03-15,GBR,United Kingdom,2.954141402215891,91.44,56.5289,12.695,62.44890306077406
381,2021-03-15,NZL,New Zealand,0.03193650344272036,0.0,0.6173,0.0,2.5925266653411216
382,2021-03-15,OWID_EUN,European Union,3.7269441824693206,0.0,223.9912,33.186,17.72124365662203
383,2021-03-15,USA,United States,14.391502010799707,175.93200000000002,112.197,18.518,54.00364709723959
384,2021-03-22,DEU,Germany,4.507294587244362,275.446,139.5097,18.304,25.15478019389266
385,2021-03-22,FRA,France,3.9169971623645696,486.206,346.5507,28.378,27.443056641057026
386,2021-03-22,GBR,United Kingdom,4.483582947977647,67.576,56.2695,9.687,56.968695225769814
387,2021-03-22,NZL,New Zealand,0.16496669713105674,0.0,0.5979,0.0,3.807116633229122
388,2021-03-22,OWID_EUN,European Union,4.368395984234287,0.0,251.7131,35.799,24.659982416002684
389,2021-03-22,USA,United States,16.645771328461844,172.756,123.50890000000001,18.065,59.99607922030036
390,2021-03-29,DEU,Germany,5.1814753564187175,316.745,131.9506,19.072,23.417941068376766
391,2021-03-29,FRA,France,4.4455900785984985,531.994,375.0884,30.313,29.538584047306564
392,2021-03-29,GBR,United Kingdom,7.082335842811345,54.022999999999996,40.177,6.341,42.786824547197725
393,2021-03-29,NZL,New Zealand,0.30761200443353165,0.0,0.27,0.0,5.5130967627841
394,2021-03-29,OWID_EUN,European Union,5.082888340635775,0.0,242.6782,38.009,26.126375180018222
395,2021-03-29,USA,United States,19.664852988421522,176.169,133.0102,15.821,64.74130870776095
396,2021-04-05,DEU,Germany,5.8343543146332735,372.748,141.7635,18.976,40.04067897935273
397,2021-04-05,FRA,France,5.219752639085216,587.747,314.4494,32.804,31.765561175585802
398,2021-04-05,GBR,United Kingdom,9.718789355107427,43.698,30.1145,4.889,41.96528886190711
399,2021-04-05,NZL,New Zealand,0.4419536004371488,0.0,1.4658,0.0,7.050715977450823
400,2021-04-05,OWID_EUN,European Union,5.779499387182604,0.0,210.93649999999997,39.79,34.360520258110554
401,2021-04-05,USA,United States,23.245793985616878,188.002,134.7808,14.494,72.59124553826409
402,2021-04-12,DEU,Germany,6.450577673789809,396.882,170.35060000000001,19.515,44.578375105433814
403,2021-04-12,FRA,France,6.364551255448282,610.178,312.803,30.436,38.07967498857151
404,2021-04-12,GBR,United Kingdom,13.328814086817443,35.447,25.6796,4.132,47.95966566559426
405,2021-04-12,NZL,New Zealand,0.6523482655864091,0.0,0.25070000000000003,0.0,9.590207990335736
406,2021-04-12,OWID_EUN,European Union,6.559060168623705,0.0,205.6885,38.329,38.42005156748945
407,2021-04-12,USA,United States,26.87612382070025,197.34,138.1114,14.411,62.38614497503585
408,2021-04-19,DEU,Germany,6.983227816129739,420.64300000000003,173.5376,19.455,42.72671028275933
409,2021-04-19,FRA,France,7.748905919851019,616.2819999999999,277.69050000000004,31.906,37.89025703036291
410,2021-04-19,GBR,United Kingdom,17.27602190534979,27.685000000000002,24.77,3.3770000000000002,52.81554133811263
411,2021-04-19,NZL,New Zealand,0.9534170336779411,0.0,0.09649999999999999,0.0,10.715314035533988
412,2021-04-19,OWID_EUN,European Union,7.457466181957861,0.0,182.6089,35.618,39.1802280373016
413,2021-04-19,USA,United States,30.12935404973285,201.976,120.0435,13.955,57.226605103996974
414,2021-04-26,DEU,Germany,7.705736785114891,423.703,149.55530000000002,15.677,57.036177591320794
415,2021-04-26,FRA,France,9.339467358766019,596.758,221.12869999999998,30.235,41.381740964121924
416,2021-04-26,GBR,United Kingdom,21.40495762347246,20.945,22.2799,2.237,51.07181662587602
417,2021-04-26,NZL,New Zealand,1.3187224748431847,0.0,0.405,0.0,11.217696834255525
418,2021-04-26,OWID_EUN,European Union,8.654468854563182,0.0,153.4141,30.095,45.67958123829175
419,2021-04-26,USA,United States,33.3337771905117,194.36599999999999,100.0347,13.281,50.69178012834059
420,2021-05-03,DEU,Germany,8.916599130538609,400.961,120.96340000000001,12.115,61.37570852960735
421,2021-05-03,FRA,France,11.098857993937107,543.391,164.9924,23.721,48.32352203854718
422,2021-05-03,GBR,United Kingdom,24.828545872589583,17.286,21.4297,1.8370000000000002,47.86081949210398
423,2021-05-03,NZL,New Zealand,1.8946732904238455,0.0,0.3857,0.0,15.754570285282075
424,2021-05-03,OWID_EUN,European Union,10.287135442440947,0.0,123.4478,24.081,52.310782540663354
425,2021-05-03,USA,United States,36.4304086189161,182.229,86.4124,13.158000000000001,42.176928296661664
426,2021-05-10,DEU,Germany,10.689030777968217,359.904,84.858,8.108,60.751034186943386
427,2021-05-10,FRA,France,12.931943727603851,464.748,125.1342,18.398,52.93896450533084
428,2021-05-10,GBR,United Kingdom,28.53386677156763,13.628,22.973200000000002,1.54,54.26289047127035
429,2021-05-10,NZL,New Zealand,2.550170574595057,0.0,0.1736,0.0,16.345279887003404
430,2021-05-10,OWID_EUN,European Union,12.213056495741188,0.0,94.09909999999999,18.912,53.86445127911863
431,2021-05-10,USA,United States,39.0871950523822,162.513,68.9793,11.744,39.16236258647968
432,2021-05-17,DEU,Germany,13.126216352854428,303.78,63.176300000000005,5.374,62.03741065114195
433,2021-05-17,FRA,France,14.295772618398074,391.105,129.1341,14.545,54.518292952678685
434,2021-05-17,GBR,United Kingdom,32.15269541713496,12.755,25.0604,1.215,58.859156067872256
435,2021-05-17,NZL,New Zealand,3.2056843890475535,0.0,0.3086,0.0,16.226289412219842
436,2021-05-17,OWID_EUN,European Union,14.3333870837361,0.0,76.2035,13.958,54.485950764065535
437,2021-05-17,USA,United States,41.311920728375945,141.615,53.6845,10.712,36.159606275631276
438,2021-05-24,DEU,Germany,16.35417864713255,240.638,35.8247,3.131,58.822674962552405
439,2021-05-24,FRA,France,15.731720003117818,333.329,93.446,11.946,50.9036467933877
440,2021-05-24,GBR,United Kingdom,36.2180717188949,12.754999999999999,33.1513,1.2289999999999999,58.623853885061976
441,2021-05-24,NZL,New Zealand,3.997145991835198,0.0,0.1158,0.0,19.68993435081439
442,2021-05-24,OWID_EUN,European Union,16.83909183312628,0.0,53.7722,10.143999999999998,52.81200126199722
443,2021-05-24,USA,United States,42.96712415419616,123.495,43.6935,10.446,23.882560640541346
444,2021-05-31,DEU,Germany,20.165017880395528,175.615,24.8051,1.691,60.635284894393465
445,2021-05-31,FRA,France,17.918774950441446,277.587,71.9255,8.743,60.009363986256325
446,2021-05-31,GBR,United Kingdom,39.74095518258501,13.792,50.0365,1.244,51.23235833549502
447,2021-05-31,NZL,New Zealand,4.863914046063778,0.0,0.1736,0.0,21.944196360125733
448,2021-05-31,OWID_EUN,European Union,19.766254750845878,0.0,42.5621,7.486,58.77363653682633
449,2021-05-31,USA,United States,44.181008321033254,106.322,29.2979,7.907,20.379029633096653
450,2021-06-07,DEU,Germany,24.767089976080424,128.333,16.866999999999997,0.804,74.60719607954148
451,2021-06-07,FRA,France,20.490410814614137,233.23,41.7846,5.493,59.892675445711
452,2021-06-07,GBR,United Kingdom,43.17507092690663,16.841,74.0332,1.29,48.739295787449535
453,2021-06-07,NZL,New Zealand,5.620111048776645,0.0,0.5014000000000001,0.0,19.833417192368643
454,2021-06-07,OWID_EUN,European Union,22.991049563184223,0.0,28.7992,7.173,63.25863572241422
455,2021-06-07,USA,United States,45.7181261571311,90.717,29.4319,7.756,21.14117486277803
456,2021-06-14,DEU,Germany,29.65188593038305,91.148,8.7382,0.564,72.65505127513738
457,2021-06-14,FRA,France,23.673294206125668,189.315,22.9317,4.781,60.42126141005412
458,2021-06-14,GBR,United Kingdom,45.73327257636784,21.627000000000002,99.3337,1.482,43.03830236637117
459,2021-06-14,NZL,New Zealand,6.6257499960809465,0.0,0.2123,0.0,24.74307603684192
460,2021-06-14,OWID_EUN,European Union,26.432367363328076,0.0,20.3937,4.654,61.25982774690122
461,2021-06-14,USA,United States,46.98948098858411,79.125,23.8336,5.208,16.378924468843664
462,2021-06-21,DEU,Germany,34.176359905966684,65.803,5.8282,0.36,69.99261363581842
463,2021-06-21,FRA,France,27.515130895677398,151.091,16.5412,3.621,60.5881320690723
464,2021-06-21,GBR,United Kingdom,47.51286280509167,26.056,159.2056,1.971,36.448197020909944
465,2021-06-21,NZL,New Zealand,7.816607990137372,0.0,0.3472,0.0,25.670893174903078
466,2021-06-21,OWID_EUN,European Union,30.082168964190057,0.0,18.4722,4.3870000000000005,60.45711848490277
467,2021-06-21,USA,United States,47.83430611815753,75.354,25.9059,6.21,12.747290300067407
468,2021-06-28,DEU,Germany,37.92558401729656,50.606,5.2633,0.3,62.00176226798564
469,2021-06-28,FRA,France,31.870195769458444,121.643,21.517400000000002,2.646,61.13156769351009
470,2021-06-28,GBR,United Kingdom,49.230251532922985,31.862000000000002,259.93,2.49,30.215614715065275
471,2021-06-28,NZL,New Zealand,8.952692897155782,0.0,0.3857,0.0,23.614305779292145
472,2021-06-28,OWID_EUN,European Union,33.818825756119196,0.0,33.621,3.584,59.129480458166896
473,2021-06-28,USA,United States,48.49909823232434,77.262,28.684600000000003,5.075,10.276592508880904
474,2021-07-05,DEU,Germany,41.521126482053596,39.691,6.713500000000001,0.3,55.212544488510474
475,2021-07-05,FRA,France,36.06641541550187,102.104,36.0811,2.197,58.63403772138086
476,2021-07-05,GBR,United Kingdom,50.927482294449774,43.461,334.1485,3.746,25.445090706214064
477,2021-07-05,NZL,New Zealand,10.1198382027088,0.0,0.2122,0.0,24.97411426826933
478,2021-07-05,OWID_EUN,European Union,37.556161786793595,0.0,63.4373,2.261,55.65574694652995
479,2021-07-05,USA,United States,49.02776768874965,87.912,84.6937,4.46,9.99971160826058
480,2021-07-12,DEU,Germany,45.35481330624394,33.07,10.930800000000001,0.36,50.8589437139378
481,2021-07-12,FRA,France,40.06495825705564,94.597,72.1932,1.485,63.949198531255064
482,2021-07-12,GBR,United Kingdom,52.66058788340046,56.852000000000004,478.8611,4.859,23.965923563067264
483,2021-07-12,NZL,New Zealand,11.310952416125147,0.0,0.9257,0.0,26.222067853884326
484,2021-07-12,OWID_EUN,European Union,41.39567896148808,0.0,89.85570000000001,1.63,52.86658567841891
485,2021-07-12,USA,United States,49.55247672069042,114.50200000000001,65.7954,5.708,10.032121684429107
486,2021-07-19,DEU,Germany,48.70372238758216,30.238,15.168600000000001,0.48,40.29656288173277
487,2021-07-19,FRA,France,43.941347318571445,90.557,182.708,1.841,70.72521492929084
488,2021-07-19,GBR,United Kingdom,54.47624042795503,71.457,380.83979999999997,7.629,21.66867212956815
489,2021-07-19,NZL,New Zealand,12.594751916706779,0.0,0.8871,0.0,36.506354804910586
490,2021-07-19,OWID_EUN,European Union,44.89565549977637,0.0,105.6184,2.12,48.359344859311264
491,2021-07-19,USA,United States,50.035852728276055,160.542,106.13000000000001,6.161,11.625211132550188
492,2021-07-26,DEU,Germany,51.66492051733405,30.214,18.618199999999998,0.864,36.43811718962157
493,2021-07-26,FRA,France,47.0117324743886,106.838,221.55419999999998,3.714,64.50466724669312
494,2021-07-26,GBR,United Kingdom,56.203149376931584,89.603,278.5112,8.487,20.756274398992158
495,2021-07-26,NZL,New Zealand,13.948245838233069,0.0,0.2701,0.0,49.13863046013443
496,2021-07-26,OWID_EUN,European Union,47.90188303878781,0.0,104.01830000000001,3.06,43.19144399635876
497,2021-07-26,USA,United States,50.49012081521001,227.637,161.7209,8.652000000000001,13.30204237634604
498,2021-08-02,DEU,Germany,54.28145683653191,33.322,24.4969,1.068,31.886603116906546
499,2021-08-02,FRA,France,49.30641722720675,145.665,227.66930000000002,4.364,52.749177886246
500,2021-08-02,GBR,United Kingdom,57.85368113552933,90.566,287.2227,9.644,19.75068900508223
501,2021-08-02,NZL,New Zealand,15.335750813503354,0.0,0.2122,0.0,51.15259728049873
502,2021-08-02,OWID_EUN,European Union,50.411582770702346,0.0,97.6805,3.849,37.53231004358172
503,2021-08-02,USA,United States,50.96554235937327,313.452,219.6506,13.163,14.515141122055992
504,2021-08-09,DEU,Germany,56.68687055860283,39.714999999999996,38.4755,1.727,30.443119478218982
505,2021-08-09,FRA,France,51.665547271804186,183.608,233.54149999999998,5.462,46.61731526403492
506,2021-08-09,GBR,United Kingdom,59.548977338348216,91.365,300.9337,9.628,21.124699699014663
507,2021-08-09,NZL,New Zealand,17.005818906966557,0.0,0.7329,0.0,57.900533605745025
508,2021-08-09,OWID_EUN,European Union,52.6240400365195,0.0,99.04549999999999,4.598,32.641927541178774
509,2021-08-09,USA,United States,51.50987205480971,402.244,262.04269999999997,16.663,15.28867303665174
510,2021-08-16,DEU,Germany,58.55633472659726,52.705,59.5563,2.687,24.588124434447757
511,2021-08-16,FRA,France,54.42192837024506,210.711,206.68110000000001,10.816,46.00988011148305
512,2021-08-16,GBR,United Kingdom,61.22442135448769,97.068,344.6684,10.931000000000001,21.689143493536914
513,2021-08-16,NZL,New Zealand,18.784716862316778,0.0,2.4684,0.0,54.87929409527608
514,2021-08-16,OWID_EUN,European Union,54.556703207956176,0.0,96.07039999999999,5.978,28.462437585332303
515,2021-08-16,USA,United States,52.184132042923906,475.44100000000003,301.5065,23.811,17.45767984246031
516,2021-08-23,DEU,Germany,59.8601433255548,74.32000000000001,79.6103,4.21,20.417971295135025
517,2021-08-23,FRA,France,57.566387818601996,232.123,173.4951,7.18,44.60941117484848
518,2021-08-23,GBR,United Kingdom,62.744658827727,100.239,362.635,12.621,18.52805086425892
519,2021-08-23,NZL,New Zealand,21.282525015894553,0.0,8.9678,0.0,106.6355221473673
520,2021-08-23,OWID_EUN,European Union,56.35540937864685,0.0,93.6095,6.249,26.4413901977971
521,2021-08-23,USA,United States,52.96808076410578,521.754,323.65430000000003,30.101,18.270107395712156
522,2021-08-30,DEU,Germany,60.86670585635559,98.788,89.6451,5.182,17.459623288229892
523,2021-08-30,FRA,France,60.424427469659214,233.73,132.7348,7.567,38.11508117912495
524,2021-08-30,GBR,United Kingdom,63.897784477852575,105.718,382.4916,13.644000000000002,14.411321784126475
525,2021-08-30,NZL,New Zealand,24.42350161885177,0.0,5.2456,0.193,106.69202815889336
526,2021-08-30,OWID_EUN,European Union,58.005541538979706,0.0,84.8937,7.1000000000000005,23.50797376446043
527,2021-08-30,USA,United States,53.78184478748138,535.135,338.24580000000003,34.612,16.886220200466195
528,2021-09-06,DEU,Germany,61.70123974946198,117.021,85.9495,5.386,16.118478816799936
529,2021-09-06,FRA,France,62.37760859169439,226.18099999999998,100.2992,6.762,26.79689735006562
530,2021-09-06,GBR,United Kingdom,64.8827433960531,108.993,364.6496,16.338,11.289897977358137
531,2021-09-06,NZL,New Zealand,27.236660703551365,0.0,3.0471,0.0,83.36777371521626
532,2021-09-06,OWID_EUN,European Union,59.35995245126944,0.0,76.7904,7.426,19.062086264824284
533,2021-09-06,USA,United States,54.47194351748883,532.643,302.2763,35.724000000000004,14.20304781471189
534,2021-09-13,DEU,Germany,62.55837671204427,128.572,73.7329,4.618,17.272697176820778
535,2021-09-13,FRA,France,63.79359225264435,200.168,72.3169,5.973,22.90279150015484
536,2021-09-13,GBR,United Kingdom,65.61993024787965,107.216,301.129,16.118,8.414012035384472
537,2021-09-13,NZL,New Zealand,30.081367830083476,0.0,2.5266,0.0,74.25217765104317
538,2021-09-13,OWID_EUN,European Union,60.47949001255813,0.0,72.2274,7.909000000000001,17.001247413085537
539,2021-09-13,USA,United States,55.22470909004817,510.023,306.6761,40.173,14.269133154261652
540,2021-09-20,DEU,Germany,63.42372801894375,123.64,64.3194,4.246,16.590903856838395
541,2021-09-20,FRA,France,64.90504917936089,170.292,55.88099999999999,5.122,18.775338062023504
542,2021-09-20,GBR,United Kingdom,66.13576799035062,94.373,358.5614,15.078,6.695291420383222
543,2021-09-20,NZL,New Zealand,33.4220908419955,0.0,2.1601,0.0,64.22399985805998
544,2021-09-20,OWID_EUN,European Union,61.43738642924991,0.0,68.887,7.946,14.779258907216073
545,2021-09-20,USA,United States,55.90760938622832,468.204,251.942,39.565,14.241848859931526
546,2021-09-27,DEU,Germany,64.17616473432462,115.126,67.7475,5.074,12.796390157399847
547,2021-09-27,FRA,France,65.77993115521465,147.184,47.837900000000005,4.271,15.777196112839722
548,2021-09-27,GBR,United Kingdom,66.50990618486418,83.42399999999999,348.5243,13.257,25.887209953953356
549,2021-09-27,NZL,New Zealand,37.2951026865206,0.0,3.6254999999999997,0.0,57.744129594319624
550,2021-09-27,OWID_EUN,European Union,62.19950223469182,0.0,76.5361,9.276,12.935384835675148
551,2021-09-27,USA,United States,56.4862464319018,411.848,223.3848,38.405,20.247807844406662
552,2021-10-04,DEU,Germany,64.74100054819414,113.735,69.5995,5.865,11.943167936990164
553,2021-10-04,FRA,France,66.45852986469093,124.932,40.7665,2.955,14.939716573518352
554,2021-10-04,GBR,United Kingdom,66.8170193900595,81.115,377.3248,12.443,23.183804881771504
555,2021-10-04,NZL,New Zealand,43.012780965535384,0.0,5.3034,0.193,93.60269022613782
556,2021-10-04,OWID_EUN,European Union,62.78240377086439,0.0,84.6403,10.802,13.753882280796345
557,2021-10-04,USA,United States,57.011417240283514,368.323,201.5974,34.539,18.108207773158885
558,2021-10-11,DEU,Germany,65.27953017199368,117.107,78.3965,6.969,11.739497161083673
559,2021-10-11,FRA,France,67.01856660438054,111.68900000000001,48.1148,2.708,14.259227581732116
560,2021-10-11,GBR,United Kingdom,67.09868601691485,81.559,451.9447,14.028,30.48303116494089
561,2021-10-11,NZL,New Zealand,50.449437685288956,0.0,7.6369,0.0,98.79873619387463
562,2021-10-11,OWID_EUN,European Union,63.34009930717993,0.0,100.604,12.617,13.234187364298295
563,2021-10-11,USA,United States,57.460829390048275,352.429,172.1119,30.926000000000002,16.158696168530692
564,2021-10-18,DEU,Germany,65.7746838836271,128.751,117.2162,12.606,11.61829025940316
565,2021-10-18,FRA,France,67.47954732657665,105.659,52.9828,2.77,14.158081783728784
566,2021-10-18,GBR,United Kingdom,67.37727008889185,90.121,487.9665,15.405000000000001,38.449635763775035
567,2021-10-18,NZL,New Zealand,56.063071618848745,0.0,13.2491,0.0,53.64291170656062
568,2021-10-18,OWID_EUN,European Union,63.851265005965665,0.0,136.9898,16.052,13.926912503850717
569,2021-10-18,USA,United States,57.855021650005206,317.44100000000003,150.3276,32.786,17.992951582917108
570,2021-10-25,DEU,Germany,66.25719701855868,152.969,164.34120000000001,15.281,13.902029798785748
571,2021-10-25,FRA,France,67.86662502554293,107.149,59.4569,2.739,13.844779024670785
572,2021-10-25,GBR,United Kingdom,67.62116182240356,98.713,422.3782,18.176000000000002,34.68020885412859
573,2021-10-25,NZL,New Zealand,59.50860487924864,0.0,16.4118,0.0,47.262939442719585
574,2021-10-25,OWID_EUN,European Union,64.34985921835248,0.0,172.3709,19.15,16.174632615898698
575,2021-10-25,USA,United States,58.231389972779525,278.909,155.543,26.353,27.92081947618317
576,2021-11-01,DEU,Germany,66.6752524482646,193.931,213.34810000000002,20.055,15.679926937607172
577,2021-11-01,FRA,France,68.1886448236853,112.721,74.361,3.28,13.321929423561853
578,2021-11-01,GBR,United Kingdom,67.83223673635486,106.103,372.50919999999996,18.279,38.55861392927301
579,2021-11-01,NZL,New Zealand,62.67601064693377,0.0,20.3074,0.772,36.42227077410729
580,2021-11-01,OWID_EUN,European Union,64.76904323963494,0.0,206.6909,22.611,15.982637468218062
581,2021-11-01,USA,United States,58.59165097586778,239.90699999999998,150.82070000000002,21.895,29.041018599150664
582,2021-11-08,DEU,Germany,67.1112515029416,236.501,325.2663,27.42,23.611872111065587
583,2021-11-08,FRA,France,68.55323231323113,120.537,102.6837,3.605,16.64885788860543
584,2021-11-08,GBR,United Kingdom,68.07544750181559,103.661,394.1671,16.576,45.22672376291044
585,2021-11-08,NZL,New Zealand,65.06898926669551,0.0,23.4894,0.193,30.2708296490321
586,2021-11-08,OWID_EUN,European Union,65.18146349904764,0.0,268.87420000000003,25.68,21.554744254281513
587,2021-11-08,USA,United States,58.91695400323882,233.788,164.7049,22.256,30.576908578659836
588,2021-11-15,DEU,Germany,67.53354073504622,288.414,421.8,32.506,34.589187168885054
589,2021-11-15,FRA,France,68.93515718646447,135.548,185.2193,4.905,22.875363130963088
590,2021-11-15,GBR,United Kingdom,68.30022599844094,96.224,437.5095,15.152999999999999,41.5636975821986
591,2021-11-15,NZL,New Zealand,67.06273679800131,0.0,25.1094,1.351,27.29394639334471
592,2021-11-15,OWID_EUN,European Union,65.61015321316053,0.0,343.0348,29.413,27.245976625229453
593,2021-11-15,USA,United States,59.22351921103507,242.901,200.0875,30.377,32.129869717405896
594,2021-11-22,DEU,Germany,67.99772864075135,351.698,483.8057,37.1,59.83391595809707
595,2021-11-22,FRA,France,69.36534608829744,157.123,302.07669999999996,7.025,29.909973014023862
596,2021-11-22,GBR,United Kingdom,68.52307459182673,95.617,445.9292,13.923,42.9893162588135
597,2021-11-22,NZL,New Zealand,68.71370139639275,0.0,24.396,0.579,26.542590008001483
598,2021-11-22,OWID_EUN,European Union,66.02756660568468,0.0,396.8512,31.021,37.370831607812875
599,2021-11-22,USA,United States,59.510917677143034,260.582,175.1144,16.82,23.069701504735633
600,2021-11-29,DEU,Germany,68.5221226285189,397.759,465.46090000000004,34.365,77.68117343154312
601,2021-11-29,FRA,France,69.95488644191695,199.873,446.87309999999997,9.578,50.351702475926444
602,2021-11-29,GBR,United Kingdom,68.82493388938698,93.531,497.4142,13.937999999999999,45.58026214485146
603,2021-11-29,NZL,New Zealand,70.4753692885502,0.0,17.1252,0.193,46.82053401459398
604,2021-11-29,OWID_EUN,European Union,66.46380433377557,0.0,410.5551,31.877,47.177217143919535
605,2021-11-29,USA,United States,60.12005092883593,284.804,222.004,24.548000000000002,37.73337205830966
606,2021-12-06,DEU,Germany,69.08490614146041,413.062,405.432,30.143,89.55792646357483
607,2021-12-06,FRA,France,70.71472115544638,251.692,521.8979,13.973,65.381165853155
608,2021-12-06,GBR,United Kingdom,69.14084783425666,92.55,539.336,13.923,49.76785591762252
609,2021-12-06,NZL,New Zealand,71.97337643916417,0.0,12.6706,0.579,26.941796301035488
610,2021-12-06,OWID_EUN,European Union,66.92328321060751,0.0,387.725,31.341,58.38306616570742
611,2021-12-06,USA,United States,60.85968444089049,311.201,246.8207,25.38,34.696426132269245
612,2021-12-13,DEU,Germany,69.79258429324425,400.577,328.0599,23.918,95.37934821513392
613,2021-12-13,FRA,France,71.65692987648808,294.766,558.0548,15.984,75.52404406234793
614,2021-12-13,GBR,United Kingdom,69.51082044266596,91.113,898.1967,12.976,87.57442125883898
615,2021-12-13,NZL,New Zealand,72.99812714668087,0.0,9.874,0.386,24.380319014041454
616,2021-12-13,OWID_EUN,European Union,67.44044422352307,0.0,391.8884,29.992,62.219183687486584
617,2021-12-13,USA,United States,61.41515762320531,329.722,265.7806,26.796,31.237371776232038
618,2021-12-20,DEU,Germany,70.51074893682004,369.739,232.49650000000003,15.437,49.96630676033443
619,2021-12-20,FRA,France,72.50893486499639,329.008,804.2196,17.903,45.12583133027591
620,2021-12-20,GBR,United Kingdom,69.94459941887227,87.602,1365.3541,12.665000000000001,57.76404178552007
621,2021-12-20,NZL,New Zealand,73.82712350817312,0.0,7.7333,0.193,19.785011018672247
