areaType,Nation,areaCode,date,newVaccines,cumVaccines,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate,ratio,newVacinesper100000,cumVaccinesper100000
nation,England,E92000001,13/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,12/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,11/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,10/09/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,09/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,08/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,07/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,06/09/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,05/09/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,04/09/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,03/09/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,02/09/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,01/09/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,31/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,30/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,29/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,28/08/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,27/08/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,26/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,25/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,24/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,23/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,22/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,21/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,20/08/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,19/08/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,18/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,17/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,16/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,15/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,14/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,13/08/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,12/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,11/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,10/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,09/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,08/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,07/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,06/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,05/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,04/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,03/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,02/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,01/08/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,31/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,30/07/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,29/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,28/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,27/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,26/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,25/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,24/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,23/07/2023,,,0,,0,,0,,565.5,0,0
nation,England,E92000001,22/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,21/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,20/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,19/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,18/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,17/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,16/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,15/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,14/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,13/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,12/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,11/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,10/07/2023,0,,0,45417090,0,42951064,0,33906503,565.5,0,0
nation,England,E92000001,09/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,08/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,07/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,06/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,05/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,04/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,03/07/2023,0,149398324,0,45417090,0,42951064,0,33906503,565.5,0,264188.0177
nation,England,E92000001,02/07/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,01/07/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,30/06/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,29/06/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,28/06/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,27/06/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,26/06/2023,0,149394829,0,45417090,0,42951064,0,33906503,565.5,0,264181.8373
nation,England,E92000001,25/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,24/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,23/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,22/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,21/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,20/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,19/06/2023,0,149281863,0,45417090,0,42951064,0,33906503,565.5,0,263982.0743
nation,England,E92000001,18/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,17/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,16/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,15/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,14/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,13/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,12/06/2023,0,149114413,0,45417090,0,42951064,0,33906503,565.5,0,263685.9646
nation,England,E92000001,11/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,10/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,09/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,08/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,07/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,06/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,05/06/2023,0,148928307,0,45417090,0,42951064,0,33906503,565.5,0,263356.8647
nation,England,E92000001,04/06/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,03/06/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,02/06/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,01/06/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,31/05/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,30/05/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,29/05/2023,0,148697478,0,45417090,0,42951064,0,33906503,565.5,0,262948.679
nation,England,E92000001,28/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,27/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,26/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,25/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,24/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,23/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,22/05/2023,0,148468256,0,45417090,0,42951064,0,33906503,565.5,0,262543.3351
nation,England,E92000001,21/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,20/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,19/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,18/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,17/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,16/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,15/05/2023,0,148100047,0,45417090,0,42951064,0,33906503,565.5,0,261892.214
nation,England,E92000001,14/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,13/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,12/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,11/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,10/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,09/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,08/05/2023,0,147611007,0,45417090,0,42951064,0,33906503,565.5,0,261027.4218
nation,England,E92000001,07/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,06/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,05/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,04/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,03/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,02/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,01/05/2023,0,147047830,0,45417090,0,42951064,0,33906503,565.5,0,260031.5296
nation,England,E92000001,30/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,29/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,28/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,27/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,26/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,25/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,24/04/2023,0,146554720,0,45417090,0,42951064,0,33906503,565.5,0,259159.5402
nation,England,E92000001,23/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,22/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,21/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,20/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,19/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,18/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,17/04/2023,0,145778454,0,45417090,0,42951064,0,33906503,565.5,0,257786.8329
nation,England,E92000001,16/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,15/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,14/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,13/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,12/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,11/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,10/04/2023,0,144952823,0,45417090,0,42951064,0,33906503,565.5,0,256326.8311
nation,England,E92000001,09/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,08/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,07/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,06/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,05/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,04/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,03/04/2023,0,144878790,0,45417090,0,42951064,0,33906503,565.5,0,256195.9151
nation,England,E92000001,02/04/2023,46,144793337,16,45417090,30,42951064,0,33906503,565.5,0.081343943,256044.8046
nation,England,E92000001,01/04/2023,471,144793291,167,45417074,293,42951034,2,33906503,565.5,0.832891247,256044.7233
nation,England,E92000001,31/03/2023,358,144792820,118,45416907,214,42950741,5,33906501,565.5,0.633068081,256043.8904
nation,England,E92000001,30/03/2023,148,144792462,52,45416789,79,42950527,2,33906496,565.5,0.261715296,256043.2573
nation,England,E92000001,29/03/2023,295,144792314,101,45416737,165,42950448,5,33906494,565.5,0.521662246,256042.9956
nation,England,E92000001,28/03/2023,246,144792019,82,45416636,146,42950283,1,33906489,565.5,0.435013263,256042.4739
nation,England,E92000001,27/03/2023,592,144791773,174,45416554,248,42950137,36,33906488,565.5,1.046861185,256042.0389
nation,England,E92000001,26/03/2023,193,144791181,50,45416380,140,42949889,1,33906452,565.5,0.341290893,256040.992
nation,England,E92000001,25/03/2023,1037,144790988,337,45416330,671,42949749,7,33906451,565.5,1.83377542,256040.6508
nation,England,E92000001,24/03/2023,393,144789951,123,45415993,234,42949078,4,33906444,565.5,0.694960212,256038.817
nation,England,E92000001,23/03/2023,357,144789558,125,45415870,204,42948844,5,33906440,565.5,0.631299735,256038.122
nation,England,E92000001,22/03/2023,359,144789201,134,45415745,204,42948640,9,33906435,565.5,0.634836428,256037.4907
nation,England,E92000001,21/03/2023,335,144788842,112,45415611,198,42948436,4,33906426,565.5,0.59239611,256036.8559
nation,England,E92000001,20/03/2023,-816,144788507,220,45415499,337,42948238,-66,33906422,565.5,-1.442970822,256036.2635
nation,England,E92000001,19/03/2023,175,144789323,46,45415279,114,42947901,4,33906488,565.5,0.309460654,256037.7065
nation,England,E92000001,18/03/2023,1223,144789148,355,45415233,817,42947787,14,33906484,565.5,2.162687887,256037.397
nation,England,E92000001,17/03/2023,550,144787925,198,45414878,293,42946970,11,33906470,565.5,0.972590628,256035.2343
nation,England,E92000001,16/03/2023,481,144787375,152,45414680,287,42946677,10,33906459,565.5,0.850574713,256034.2617
nation,England,E92000001,15/03/2023,555,144786894,183,45414528,332,42946390,12,33906449,565.5,0.981432361,256033.4111
nation,England,E92000001,14/03/2023,412,144786339,150,45414345,187,42946058,42,33906437,565.5,0.728558798,256032.4297
nation,England,E92000001,13/03/2023,808,144785927,229,45414195,389,42945871,73,33906395,565.5,1.42882405,256031.7011
nation,England,E92000001,12/03/2023,351,144785119,107,45413966,217,42945482,22,33906322,565.5,0.620689655,256030.2723
nation,England,E92000001,11/03/2023,1317,144784768,420,45413859,852,42945265,7,33906300,565.5,2.328912467,256029.6516
nation,England,E92000001,10/03/2023,577,144783451,201,45413439,332,42944413,2,33906293,565.5,1.020335986,256027.3227
nation,England,E92000001,09/03/2023,417,144782874,134,45413238,221,42944081,18,33906291,565.5,0.737400531,256026.3024
nation,England,E92000001,08/03/2023,531,144782457,173,45413104,253,42943860,47,33906273,565.5,0.938992042,256025.565
nation,England,E92000001,07/03/2023,364,144781926,110,45412931,173,42943607,10,33906226,565.5,0.643678161,256024.626
nation,England,E92000001,06/03/2023,1592,144781562,505,45412821,590,42943434,176,33906216,565.5,2.815207781,256023.9823
nation,England,E92000001,05/03/2023,274,144779970,68,45412316,176,42942844,14,33906040,565.5,0.484526967,256021.1671
nation,England,E92000001,04/03/2023,1656,144779696,502,45412248,1099,42942668,14,33906026,565.5,2.928381963,256020.6826
nation,England,E92000001,03/03/2023,681,144778040,225,45411746,372,42941569,10,33906012,565.5,1.204244032,256017.7542
nation,England,E92000001,02/03/2023,555,144777359,156,45411521,316,42941197,27,33906002,565.5,0.981432361,256016.55
nation,England,E92000001,01/03/2023,584,144776804,238,45411365,292,42940881,6,33905975,565.5,1.032714412,256015.5685
nation,England,E92000001,28/02/2023,660,144776220,247,45411127,217,42940589,23,33905969,565.5,1.167108753,256014.5358
nation,England,E92000001,27/02/2023,521,144775560,174,45410880,231,42940372,26,33905946,565.5,0.921308576,256013.3687
nation,England,E92000001,26/02/2023,1342,144775039,267,45410706,493,42940141,169,33905920,565.5,2.373121132,256012.4474
nation,England,E92000001,25/02/2023,2156,144773697,550,45410439,1420,42939648,45,33905751,565.5,3.812555261,256010.0743
nation,England,E92000001,24/02/2023,969,144771541,271,45409889,497,42938228,27,33905706,565.5,1.713527851,256006.2617
nation,England,E92000001,23/02/2023,880,144770572,236,45409618,436,42937731,29,33905679,565.5,1.556145004,256004.5482
nation,England,E92000001,22/02/2023,741,144769692,181,45409382,333,42937295,43,33905650,565.5,1.310344828,256002.992
nation,England,E92000001,21/02/2023,647,144768951,185,45409201,234,42936962,32,33905607,565.5,1.144120248,256001.6817
nation,England,E92000001,20/02/2023,1350,144768304,285,45409016,461,42936728,111,33905575,565.5,2.387267905,256000.5376
nation,England,E92000001,19/02/2023,392,144766954,96,45408731,212,42936267,18,33905464,565.5,0.693191866,255998.1503
nation,England,E92000001,18/02/2023,2798,144766562,629,45408635,1670,42936055,117,33905446,565.5,4.947833775,255997.4571
nation,England,E92000001,17/02/2023,1615,144763764,375,45408006,845,42934385,90,33905329,565.5,2.855879752,255992.5093
nation,England,E92000001,16/02/2023,1659,144762149,382,45407631,765,42933540,112,33905239,565.5,2.933687003,255989.6534
nation,England,E92000001,15/02/2023,1553,144760490,306,45407249,694,42932775,106,33905127,565.5,2.746242263,255986.7197
nation,England,E92000001,14/02/2023,1383,144758937,273,45406943,578,42932081,119,33905021,565.5,2.445623342,255983.9735
nation,England,E92000001,13/02/2023,3266,144757554,398,45406670,987,42931503,377,33904902,565.5,5.775419982,255981.5279
nation,England,E92000001,12/02/2023,5504,144754288,266,45406272,678,42930516,979,33904525,565.5,9.732979664,255975.7524
nation,England,E92000001,11/02/2023,21193,144748784,1213,45406006,2753,42929838,3533,33903546,565.5,37.47656941,255966.0195
nation,England,E92000001,10/02/2023,15098,144727591,553,45404793,937,42927085,2009,33900013,565.5,26.69849691,255928.5429
nation,England,E92000001,09/02/2023,13497,144712493,502,45404240,741,42926148,1681,33898004,565.5,23.86737401,255901.8444
nation,England,E92000001,08/02/2023,11892,144698996,456,45403738,700,42925407,1419,33896323,565.5,21.02917772,255877.977
nation,England,E92000001,07/02/2023,9390,144687104,325,45403282,536,42924707,1186,33894904,565.5,16.60477454,255856.9478
nation,England,E92000001,06/02/2023,10843,144677714,677,45402957,1017,42924171,1352,33893718,565.5,19.17418214,255840.3431
nation,England,E92000001,05/02/2023,3817,144666871,308,45402280,727,42923154,563,33892366,565.5,6.749778957,255821.1689
nation,England,E92000001,04/02/2023,12489,144663054,1012,45401972,2007,42922427,1715,33891803,565.5,22.08488064,255814.4191
nation,England,E92000001,03/02/2023,7062,144650565,408,45400960,713,42920420,772,33890088,565.5,12.48806366,255792.3342
nation,England,E92000001,02/02/2023,6800,144643503,352,45400552,576,42919707,704,33889316,565.5,12.02475685,255779.8462
nation,England,E92000001,01/02/2023,6655,144636703,375,45400200,658,42919131,702,33888612,565.5,11.7683466,255767.8214
nation,England,E92000001,31/01/2023,6260,144630048,292,45399825,598,42918473,623,33887910,565.5,11.06984969,255756.0531
nation,England,E92000001,30/01/2023,8408,144623788,1384,45399533,892,42917875,21,33887287,565.5,14.86825818,255744.9832
nation,England,E92000001,29/01/2023,2708,144615380,228,45398149,495,42916983,312,33887266,565.5,4.788682582,255730.1149
nation,England,E92000001,28/01/2023,12697,144612672,1050,45397921,2548,42916488,1593,33886954,565.5,22.45269673,255725.3263
nation,England,E92000001,27/01/2023,9557,144599975,553,45396871,954,42913940,835,33885361,565.5,16.90008842,255702.8736
nation,England,E92000001,26/01/2023,8100,144590418,445,45396318,680,42912986,768,33884526,565.5,14.32360743,255685.9735
nation,England,E92000001,25/01/2023,7426,144582318,423,45395873,695,42912306,703,33883758,565.5,13.13174182,255671.6499
nation,England,E92000001,24/01/2023,6882,144574892,390,45395450,593,42911611,630,33883055,565.5,12.16976127,255658.5181
nation,England,E92000001,23/01/2023,7845,144568010,468,45395060,755,42911018,736,33882425,565.5,13.87267905,255646.3484
nation,England,E92000001,22/01/2023,3015,144560165,283,45394592,743,42910263,295,33881689,565.5,5.331564987,255632.4757
nation,England,E92000001,21/01/2023,15716,144557150,1246,45394309,3010,42909520,1467,33881394,565.5,27.7913351,255627.1441
nation,England,E92000001,20/01/2023,9466,144541434,609,45393063,1031,42906510,867,33879927,565.5,16.73916888,255599.3528
nation,England,E92000001,19/01/2023,8397,144531968,460,45392454,752,42905479,706,33879060,565.5,14.84880637,255582.6136
nation,England,E92000001,18/01/2023,7175,144523571,365,45391994,573,42904727,654,33878354,565.5,12.68788683,255567.7648
nation,England,E92000001,17/01/2023,8086,144516396,421,45391629,673,42904154,719,33877700,565.5,14.29885057,255555.0769
nation,England,E92000001,16/01/2023,10035,144508310,493,45391208,1006,42903481,957,33876981,565.5,17.74535809,255540.7781
nation,England,E92000001,15/01/2023,3983,144498275,326,45390715,652,42902475,343,33876024,565.5,7.043324492,255523.0327
nation,England,E92000001,14/01/2023,17496,144494292,1257,45390389,2813,42901823,1332,33875681,565.5,30.93899204,255515.9894
nation,England,E92000001,13/01/2023,12932,144476796,653,45389132,1079,42899010,967,33874349,565.5,22.86825818,255485.0504
nation,England,E92000001,12/01/2023,12197,144463864,530,45388479,832,42897931,904,33873382,565.5,21.56852343,255462.1821
nation,England,E92000001,11/01/2023,12711,144451667,551,45387949,797,42897099,885,33872478,565.5,22.47745358,255440.6136
nation,England,E92000001,10/01/2023,12641,144438956,497,45387398,708,42896302,782,33871593,565.5,22.35366932,255418.1362
nation,England,E92000001,09/01/2023,16550,144426315,950,45386901,1280,42895594,1229,33870811,565.5,29.26613616,255395.7825
nation,England,E92000001,08/01/2023,4845,144409765,380,45385951,698,42894314,272,33869582,565.5,8.567639257,255366.5164
nation,England,E92000001,07/01/2023,25045,144404920,1489,45385571,2547,42893616,1555,33869310,565.5,44.2882405,255357.9487
nation,England,E92000001,06/01/2023,19168,144379875,765,45384082,879,42891069,985,33867755,565.5,33.89566755,255313.6605
nation,England,E92000001,05/01/2023,16633,144360707,498,45383317,621,42890190,980,33866770,565.5,29.41290893,255279.7648
nation,England,E92000001,04/01/2023,17619,144344074,731,45382819,836,42889569,1035,33865790,565.5,31.15649867,255250.3519
nation,England,E92000001,03/01/2023,14433,144326455,658,45382088,910,42888733,895,33864755,565.5,25.52254642,255219.1954
nation,England,E92000001,02/01/2023,1797,144312022,0,45381430,0,42887823,-39,33863860,565.5,3.177718833,255193.6729
nation,England,E92000001,01/01/2023,198,144310225,9,45381902,12,42887958,16,33863899,565.5,0.350132626,255190.4951
nation,England,E92000001,31/12/2022,5744,144310027,475,45381893,707,42887946,396,33863883,565.5,10.15738285,255190.145
nation,England,E92000001,30/12/2022,12334,144304283,702,45381418,1050,42887239,889,33863487,565.5,21.81078691,255179.9876
nation,England,E92000001,29/12/2022,14597,144291949,791,45380716,998,42886189,1015,33862598,565.5,25.81255526,255158.1768
nation,England,E92000001,28/12/2022,12638,144277352,818,45379925,1152,42885191,889,33861583,565.5,22.34836428,255132.3643
nation,England,E92000001,27/12/2022,735,144264714,65,45379107,45,42884039,65,33860694,565.5,1.299734748,255110.0159
nation,England,E92000001,26/12/2022,116,144263979,10,45379042,16,42883994,20,33860629,565.5,0.205128205,255108.7162
